num,user_id,user_name,datetime,business_id,business_name,text
2449,,,29/12/2010,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"Wonderful, wonderful, wonderful,
 er,  er,  er,  er,
  great food   boot,
Back  morrow....

Went back   enjoy more great food   Dungarvan Brewing Black Rock s ut on h  pump. Wheee!

@DungarvanBrewCo"
2450,q0_QJ0j2a293Wj4O5hHzkw,David H.,28/1/2015,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,Delicious. Quirky menu   atmosphere. Perfect hearty meal       through a hangover. Scotch egg   a winner
2451,b-hLHYQJua5gDCS_luKZPw,Brendan S.,29/5/2013,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"  pork  lly   well worth   wa . Seriously.    st I've ever eaten.   starter selection   impressive, but  's all about   scotch eggs for me. Mine was perfectly runny. Thanks. Less exc ed about dessert; don't   me giddy about salty chocolate brownie   give me plain chocolate cake.   drinks range   jaw droppingly wide. If  's not offered here,   shouldn't   drinking  !   won't regret dining here."
2452,Y1WHoDVd-iMlroWT5vVbMA,Mark M.,20/10/2013,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,I highly recommend going here on a Friday evening after work    ting   steak. Great trad ional pub w h home grown  ers in a part of old Dublin.   menu   in an old book   II love   bill that arrives w h a p bag in a pencil case. Really enjoyed   atmosphere each time I've  en  re.
2453,IqZwaNnUZd16XVN_89GbEA,Paul B.,3/11/2013,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"We d covered th  place thanks   Yelp   what a find    . Eclectic   delicious. My wife   I both had   rib eye steak served w h twice cooked chips, spinach   pumpkin squash.   meat was not as marbled as   more fatty American cuts but tasty none less. We had enough   spl  w h   kids    y brought plates for just that, no problem.  er for desert (me anyway). As o rs   wr ten,  y   a great selection."
2454,FCIHkHiMxkMN_Zx4uH1zTw,Angelika R.,24/7/2011,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"What a hidden l tle gem = ). An old pub turned in   most unique funky   quirky style in  an incredible Gastropub.
  eating  a   a big light space w h chunky wooden tables   comfy chairs in green or blue.   menus   changed on a weekly bas      served in old books. Each d h comes w h a suggestion of wh kies (which   not an easy task w h over  wh kies available).

  incredible menu sports local produce,     can see, taste   smell   difference.   food   ue rphenomenal good.
(I think   might   guest by now I really like th  place   am a huge fan of modern Ir h cu ine).
   er menu   fascinating  o   multiple different Ir h  ers & over  imported once.

We ordered Scotch Egg (comes w h a yummy mustard mayonna e) & Black Pudding w h rhubarb rel h. I never had scotch egg  fore, but I'd go anytime for seconds in Mulligan's.
As mains we picked a Carrot, Mushroom   Hazelnut Tartlet, served w h lemon mash   Pork  lly w h black pudding mash & a variation of sauerkraut on   side (  most delicious thing ever,   contained ra ins, cumin, mustard seeds   was not fully fermented like   real German stuff     was that good we were having a lil fork war over   ;) ).
We could not res t   order   twice fried chips on   side   oh   glory of  se chips will not   forgotten. That's how all chips should taste!  y were accompanied by a lovely chives  lemon  mayonna e dip. ( Yes     incredible where   how   can use lemon   how   transforms   taste   something fresh, summary, light   incredible tasty)   I actually still feel   sensation of   chips paired w h   dip on   tip of my  ngue   yumyumyum.

  service was perfect  o (  I do not say that often cos I am a fairly picky girl). Friendly, attentive, no long wa ing   cutlery including serviettes were changed  tween courses (yes   sounds a l tle b  n  picky, but  se small l tle details make ALL   difference).

At   end of   meal   bill was served in a l tle ruler box including jelly's in a bag!
Where else would      !?

I'd recommend th  pub for a great couples night out or a fantastic night w h friends (tables   big enough for large groups &   choices of  er & wh ky wont make   want   change   pub all night long)."
2455,VyvljiWQRAmXaxO8lHzvdw,Brian S.,2/7/2010,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,Was at   opening night. Lovely friendly staff. Good range of Ir h  ers in s ck.  s kept   old Dublin pub feel   had a nice crowd for   first night.  y need   sort out  ir music system   policy which should give   pub  s own personal y.  s one   watch for now   see what   evolves in . Defin ely going in   right direction though!
2456,kIpjX--ZxnfE2UUTik2TCA,Ralph B.,5/8/2012,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"I feel like wearing a black arm b . I've frequented mulligans on  or  previous occasions     recommended     friends but th  evening I w nessed   dem e of a good pub.    service was terrible,   food when   eventually arrived was dry, cremated   inedible. I'm so d appointed as I really was a big fan. Who ever owns or manages   needs     back in  re   train   staff how   deal w h complaints   avoid  m.    gastro br ing    coming formulaic   hollow if   service   substance   so poor."
2457,AQ7Bczsjj8eP_xJ5_2oxOA,Lisa S.,12/10/2013,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"I heard lots about Mulligans so when I moved      a I v  ed as soon as I could. I enjoyed my first meal   went back a few times since, unfortunately my subsequent meals were not up   scratch.   food was average at  st,   staff were away w h   fairies     pricing   just wrong for what   essentially pub grub,   menu has really  en scaled back  o. I don't think il bo r w h   again,  's had  s day   seems     going downhill now."
2458,#NAME?,Ronald K.,2/5/2016,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"If we could give six stars, we would.  We had   chicken kiev     pork  lly   left full   happy.. Excellent coffee drinks   a good  er menu. Worth   trek from c y center   our  st meal in Irel !"
2459,dyyDQyDMO4AeBCgr-e2eRQ,Rachel W.,26/4/2013,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"Th  pub was recommended by ano r bartender we met in Temple Bar at Farring n's.  He was right on w h h  recommendation.    staff was friendly from   moment we walked through   door.     er menu was outst ing w h different choices from   usual draft  er.    food was exqu  e.  Ir h f  w h some fancy fl .    ambiance made   a great   comfortable place for our group   relax   unwind after a day of traveling through Dublin.  I highly recommend th  pub   anyone looking for something different from   typical  ur t  a bars.    entire evening was such an experience, we went back again   next night,"
2460,D2-XscZPaQTO_MMLvfECIA,Alan D.,16/5/2013,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"What a great place. Just fantastic.  's    st craft  er bar in Dublin, couple that w h   fact that   has great food, knowledgeable staff   a great atmosphere.  's only downfall in my opinion    s location, not   greatest at all. However,     worth   trek up  re."
2461,OigEf7XrfDpQoTSyorjitw,Danny H.,14/6/2013,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"Wonderful selection of wh key    ers  included a few splendid ones crafted by   local brewers  mselves. Excellent food as well  loads of small platters,     pork  lly   incredible. But above all,   staff   just excellent  w h great recommendations   really friendly. If  're staying in   Ashling hotel (as we were) or just in    a,  's   spot   go."
2462,SfdK11GuTVGzLbh_hh9JJA,Tom C.,9/1/2014,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"No Guinness, just local brews (minus   Guinness)   local foods. One of those places   keep coming back   every night  very relaxed   neighborhoodly, w h d tinctive food, including    st Chicken Kiev   burgers  're ever going    ."
2463,gM6APQ1xKHD_QbX0J8eoOA,Eric H.,8/2/2013,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"  glowing reviews  low   right on. Incredible craft  er selection (which   a very welcoming sight in Dublin where Guinness, Heineken, Carls rg   Coors Light (yes, really) dominate), great staff, super food   great atmosphere.  ok my bro r   h  girlfriend here on  ir last night v  ing us. Incredible. Recommended: Pork  lly (yummy cracklin'); Haddock (sounds like ""f h & chips"" but  's much more ""F H   CHIPS!""    simply delicious),     Sea Blossom.     mussels were excellent.  er selection   unmatched in my experience in Dublin. Will try   validate that statement going forward. Would recommend th    anyone."
2464,HycWsUUb1Tw7W1hbQBhx0Q,Lauren M.,9/4/2013,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,Th  was   first pub I ate at in Dublin     food was incredible.  My husb    I sh d a plate of mussels    y were fabulous.  Sharing   plate was enough   fill   both of us   we left very sat fied.  Th  was ano r pub that sold craft  er   we were both very pleased w h   taste.
2465,zqKbAjKWCsGunPJDM5UpWQ,Colm B.,6/2/2012,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"For almost a year I passed by Mulligan's Grocer   thought nothing of  , assuming   was just ano r pub in S neybatter. Unfortunately I only went     a couple of months  fore I moved out of    a. I've  en back a few times since as     genuinely worth traveling for.As   o r reviewers   covered   points I'd make I'll just say that   lamb   goats cheese burger   fantastic   I still     find my favour e  er as  re   so many!   quote   taxi driver who brought us home last time we were  re, "" 's probably    st pub in Dublin."""
2466,,,30/3/2013,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"I had heard many good things about L Mulligan Grocer   even on a freezing cold late March evening a  minute walk across   river in search of some good food   ale did not seem  o daunting.
I had taken   precaution of booking a table earlier that day which was w e as even on a Wednesday night   dining  a at   back of   pub was full by ..
We started our evening w h a  er s ting on some high s ols at   front of   pub. Lots of original dark wood, plenty of old school atmosphere   a nice mix of local folk    ur ts.  re   a great selection of  er  not that much on cask but plenty of choice on keg   from   bottle. Not a Guinness tap in sight  th    a craft  er pub   proud of  .
  main eating  a   cosy   our fellow diners were a mix of romantic couples   larger groups.   scrabble reserved signs on tables   menus in old books might seem a l tle twee in o r places but somehow   all works qu e well at   Grocer.
We started our meal by sharing a very tasty pâté which came w h some fine sourdough bread  th  was more than enough for two     friendly staff had no problem when we asked for more bread   fin h off   pâté.
B had   very popular d h of moules fr es which was flying out   k chen   filling   dining room w h a heady f hy aroma. I  ok   advice of our knowledgeable wa er   went for   chicken Kiev which came w h sides of double cooked chips, creamed sweet corn   a spicy  etroot slaw. Both our d hes were superb   in my experience classic pub food does not come much  tter than th  .
We washed all th  delicious food down w h a very nice bottle of  eluna  rrontes. Unlike a lot of o r craft  er pubs   Grocer has put a lot of thought in   s small but interesting wine l t.
By th  point we were on   verge of a food coma so we skipped   lovely looking dessert menu.
While wa ing for   very reasonable bill (don't worry   bill here will not break   bank     excellent value for money) we had a quick coffee   a cheeky glass of Redbreast from   extensive wh ky l t  fore heading back home  a return v     already  ing planned."
2467,0QVN3bkczXtnL1Dw8J2_iQ,A B.,6/5/2015,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"Excellent  er selection   excellent food. If  're in need of a pint   some eclectic modern food,  's great!"
2468,b0MxKlUCRO6RzAlK-3F9fA,Nick R.,18/11/2012,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"Th    a place   go if   love  er. Cork Brewing  ers on draught. I had   Dark Arts porter, which was fantastic.   staff were very friendly. Menus   inside old books,   bill came inside an aluminum ma matical instruments case,       c y once   pay   bill.  We only had a bowl of soup, but   was a fantastic sweet pota    chili soup that gives me confidence that   rest of   menu would     delicious."
2469,T1n3HRAsBBSeV1zVNQYi8g,David R.,22/4/2012,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"So many o r reviewers   already posted what I  o experienced  night.  Great staff, great food, great libations.  I w h   were around   corner from my house."
2470,aWdNYIA2CtMi7h-Kfsj_yg,Michelle O.,14/3/2012,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"I would highly recommend th  place for  's amazing   unusual  er selection,   fantastic food menu.  has a quirky feel       nice calm atmosphere.   reason i   not given     stars   that on my last v   i was left wa ing   see if  y could f  myself   friend in at  while   place was empty! That aside     worth a v   for something a b  different.."
2471,Z9COU8qkoEFG6BrenTvvtA,T M.,8/4/2013,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"Tried th  place out on Saturday evening after hearing such great reports   I am happy   say we were not d appointed! Staff were so nice   friendly. We sat at   bar   had a drink while looking over   menus   chatting     bar man.    started   fill up about .. My advice would     book table in advance! service was efficient   we weren't left wa ing around for our food. Bar staff were so nice   helpful. My only gripe would   that  y didn't   a great selection of gin  hind   bar. Lacking Bombay Sapphire, Tanqueray   Hendrix but I'll defin ely return   eat here again   would most certainly recommend   friends   try here. Great all round experience."
2472,3Yv-EzCiQPMe1jaXLyg-Pg,urban s.,2/8/2011,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"Nice food concept     h  B ter Batter   or ra r S ney Batter. Though  's ra r pricey for what   essentially pub grub.     min average wa  for food on Sunday Lunch.

I've eaten  re  times &   food   very tasty  (if occasionally a l tle busy on   palate) one thing   for certain:   service could do w h some real improvement. Last v   was  mins wa ing for a drink on Sunday.

  was app nt that  y were short staffed w h  bar tenders on   no wa ers.  re were about  cus mers scattered about   so still not really busy.   nice Nor rn lad was running around w h much huffing & puffing   but not really achieving anything   mult asking very poorly indeed. Infuriating when   know   person has forgotten  r order  cause he   serving new people   over & over again! Tragic   see  r opened  er sweating away on   bar counter only m sing  s glass of wh e wine partner     poured  fore  ing d patched    . Had   eventually   up & go     bar   fur r enquire after said drink. Seemed     very l tle communication  tween    guys.   bar tender should of noticed   tasty  er wasting away on   counter not  en delivered   st ing idle alone & unappreciated & figured ""th   er  longs   someone   heck I might even ask my huffing & puffing colleague where   should go"", but alas no. I mean serving drinks in a bar     well, not really   rocket science.  

 's nice   see a b  of flair in   neighbourhood   but sort out   service lads please!! No matter how well intentioned   staff  .  minutes for a drink ""Make Mongo Mad"""
2473,O7acMiqgjeOGIJ-Da87HGw,John C.,5/6/2012,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"  service   really frustrating here.   food tends     good    's pretty near   me so I do go in   odd time but I just end up  ting frustrated at   service.   one time that   service worked out well was when I had   breaded haddock (I'm pretty sure  re were  fillets)     chocolate tart. If I was reviewing just on that time alone I'd probably give    stars but a few days later I went  re w h my friend   recommended he   what I'd had a few days  fore. He got served one fillet of haddock (w h bones in  )     chocolate tart was l erally half   size what I'd had. One time we were  re early in   evening w h hardly anyone else eating but from   time our order was taken     time we got our food was about half an hour. Most of   wa ing staff   nice but one or two could do w h cheering up   all of  m could do w h  ing more attentive. Normally  re seems     more than enough wa ers   cope w h a place   size of   but  y just can't cope...

I know th  sounds awfully b ter as if I   something against   place but I really want   like  . I brew my own  er   like   old man pub, low volume music vi  but why bo r going somewhere when   just come away feeling angry?   now  y ask   if  've reserved a table...  's supposed     a pub ffs..."
2474,wEKh4hg_Blkt21UUnj9_bg,David M.,28/3/2014,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"Great food variety   qual y, staff were great,  er   wh key choices great."
2475,4QNjCxAKBexQpUt3pD6IfA,James H.,11/12/2012,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"I went back for a return v   after a bad food experience at  ir s ter restaurant   Kavanaugh's   I had   come back   ask ""Was I wrong   first time I went   LMG?"" Absolutely not   th  place   really good    y deserve + stars     should really go  re as soon as possible,   a pint     some delicious food. I had sea trout in what seemed like a butter sauce   comfort food that was so comfortable that I did not know whe r   eat   or snuggle w h  . I really wanted   excuse myself w h my food, of course,     a private moment.   f h was perfectly cooked   everything else on   plate was a delight. I would add that whoever   running   k chen should go over   Kavanaugh's   give   folks  re some more training.  ,   vi  during   week   even more relaxed  n on weekends. I must   tasted  different  ers   ales. Th    really a very special place."
2476,fpd_r0a_wzmO1J_pN8AoGQ,Al K.,25/3/2013,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"Love th  place. Great  ers, lovely food, fantastic staff. Th    what all pubs should like."
2477,vTsjlp34B6tf35FSWCmb7Q,J S.,14/8/2012,cOpu16xeZUJNnhhUs71MJA,L Mulligan Grocer,"A b  out of   way, but some of    st pub food that I   ever had. Great  er   wh ky l t w h matching on each menu  em. Really homey, but modern atmosphere w h great staff that genuinely c s. I highly recommend!"
2478,zaz5aDPAzySeS9oWVNI3gQ,Samantha S.,3/6/2022,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,We enjoyed th  place. Must make a reservation on open table.  's a speak easy feel for sure. Food was tasty. Staff was friendly.  y s    entire place all at once so I recommend  ting in a l tle early so   can    r drink order in first. Cocktails were good though. Nice ambiance.
2479,WsGf7Whbrl-cMLe6fU8N7Q,jesse s.,2/10/2022,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"Defin ely make reservations bc  y turn people away.  's a  s ry place, but a very unassuming doorway w h ""VCC""     only clue from   outside that   ex ts.   drinks   super creative   tasty.   ambiance   very cool   old school upscale. Most of   staff   very friendly, but some need a b  help warming up.   food looks good, but heads up w h   ""veggie"" platter.  's mostly breaded stuff   pretty bl . Goat cheese balls, veggie arancini   bruschetta sounds great! But we found  m a b  bl .   was a nice change of pace from pub food, but unless I'm just gonna do drinks, I'll probably pass next time I'm around."
2480,fAzPMitdlgmlbfFByIIZ5Q,Stephanie M.,17/10/2022,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"If  're ever in Dublin, Irel , I would highly recommend making a reservation   coming   th  place.  y   wonderful cocktails   absolutely delicious food. I think we ordered  plates of   f h b es  cause  y were that good. Ann Marie was our wa ress   she was AMAZING!  I love people who interact w h   which   part of why she made our experience  re so great. Defin ely plan on going back  fore we head   our next destination!"
2481,PxAle183TcS1IJm4HPjfDA,Jeff N.,9/12/2021,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"Th  spot was one of    st cocktail bars I've v  ed in Irel  so far in my travels     country. I only heard about th  joint through a Yelp search I performed for my second trip, looking for cool bars   speakeasies.  ing that   Blind Pig (where we went on our first trip) wasn't open at   time, we wanted   see if we could find something similar. Vintage Cocktail Club (VCC) more than f    bill   our immense sat faction.

  find th  spot,       go up one of   side streets in Dublin's Temple Bar, not far from   central part of   drag where   Quays     actual Temple Bar   located. W h   outdoor seating only available at   time      club had tables outside   usually d creet doorway (w h no noted signage)     roof p accessible by   stairwell. Desp e   restrictions at   time, my wife   I had some great craic  re.   manager who owns   business accommodated us wonderfully, ensuring we had what we needed as we ordered dinner   drinks. She gave us flutes of prosecco on   house since we just had our Celtic marriage ceremony on   oppos e side of Irel  in Doolin; a lovely gesture indeed!    cause   was cold out    we didn't think   put on our jackets  fore leaving   hotel,   manager brought us blankets   cover ourselves since we were s ting outside   front entrance on   first night.

  burger I ordered was fabulous, incredibly savory,   sat fying     last b e.   mixolog ts  re create very magical cocktails that we ordered more than one from VCC's extensive drink menu booklet.   Rosy & Jim was a delicious blended Ir h Wh key drink w h rosemary infused Rhubarb Liqueur   homemade simple syrup w h a rosemary skewer. From  re, I enjoyed a Sou rn Passion, which compr ed p co (Peru's national liquor), apple,   passion fru  w h a cool passion fru  coin on    drink as garn h.

We loved th  spot so much that we returned here on our final night in Dublin  fore flying back home, where we  ok seats at a table at   roof p bar. We enjoyed some more classic cocktails like  ir Mai Tai   Navy Grog. Both rum based cocktails were exqu  ely made   very strong      former more orange   c rusy while   latter had more grapefru  notes. Fin hing off w h   Wobbler that had ruby grapefru  infused vodka, Fernet Branca,   Port wine, we certainly had a night of nights at VCC.

Whe r  're v  ing from afar or live in    a, defin ely check VCC out. I'm sure by now,  y   returned   using  ir d creet doorway for an entrance, bringing   in  a world that's removed from everyday life."
2482,XJgRdHOsgypEba4oKwAh1w,Augie R.,17/10/2021,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"Spectacular speakeasy style lounge hidden among   loud pubs of Temple Bar.   hind   unassuming door marked ""VCC""   an intimate, romantic spot for cocktails.   menu   arranged by decades, so   can choose from   punches popular in   th Century,   ""golden age"" of cocktails in   th century, or   tiki concoctions of   . My wife loved her Condor   Curly Sue (Tanqueray London Dry Gin, apple, rhubarb   vanilla)   I enjoyed a Manhattan variant called   Wee Dram (Single Malt Ir h Wh key, Apple Liqueur, Poire Williams,   port). Make reservations online  if   love cocktails,   won't regret  ."
2483,pbUBtLm0CJiWaJ7s44iEgw,Katie B.,13/2/2022,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"V  ed here January  per recommendation of a few friends. I'm pregnant so I didn't    o high of hopes. However,   wa er made me a delicious mocktail while my husb  sampled drinks from
  menu.   food was   delicious! Atmosphere was just so cute. Defin e must go if     v  ing Dublin."
2484,Kq4kY71NNB43-4noR23x4g,Chi L.,14/1/2020,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"I love cocktails   was happy   come   th  cute l tle speakeasy.   entrance was a b  challenging   find as  re were no big signs     seen anywhere. After looping around   building twice, we figured   must   th  unnamed door. We were supposed   ring    ll, but my husb  eventually got   door open.... App ntly  y saw   whole shenanigan on  ir cameras!

After we managed     in, someone greeted us at    p of   stairs   we were lucky enough   grab a corner lounge seating  a. We enjoyed two cocktails each    y were all very well made   delicious.   only thing I wouldn't   again     tiram u. That was defin ely a m take as   was not very good."
2485,#NAME?,Nick N.,27/10/2019,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"Drinks: /
Service: /
Cleanliness: /
Decor & Style: /

Th  wasn't as hard   find as o r speakeasys since   door has (spoiler alert) VCC wr ten on  . Th    a place where   wring    ll   someone will come down   open   door for   as     always locked.

  decor was really cool   i love   multiple s ries w h partially outside/inside concept (part of   roof was not closed all   way).   cocktails were good however   overall  stars I gave th  place was  cause of   awesome ambience."
2486,mjOKUSdIqxFPSYMB-MmS9g,Greshka P.,15/7/2019,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"Speakeasy bar alert!

As most of   good ones, unless     looking for     will m s  !  Once   st  in front of  s door  'll think ""oh, well that wasn't so hard.  How did I m s  ?""
A lady opened   door   asked if we had reservations.  Our friends were already inside so we were escorted      p floor where  y were.    prep d   wa  if   do not   reservations or   place   full but  's worth   wa .

  way up   stairs, showed a classy, cool,   eclectic vi .  So did   all black outf    staff mem r who escorted us up was wearing.  When we got   where our friends were, we saw a small room, filled w h sofas   antique looking chairs.  Wall paper gives   room a retro look that matches   furn ure.   re was   a bar but   was closed at th  time so our drinks came from   one downstairs.  

About  minutes after we had sat down, a server came up   stairs   got our drink order.  I saw a passion fru  drink   knew that was   one for me.  Came in one of those ""Gatsby"" champagne glasses, always elegant.  Light color w h a frothy  p,   a burn lemon slice as garn h.    drink was delicious!      ambiance very chic.

    defin ely   find a drink (probably more) that  'll like as  ir menu   extensive,    y   a full bar, plus wine.  Th  was a great find!"
2487,cD3ZG9Irl2WES-JFFJxP2w,Abby D.,7/12/2021,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,Th  place was really cool! Our server was Senka   she was wonderful. Very attentive   pleasant   speak  .   atmosphere of th  place   what makes   experience! Highly recommend if  're ever in Dublin. Cheers!
2488,AYpoV_8hqhBfGsDbPWph4w,Neil S.,10/5/2022,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,My wife   I   regulars here    's absolutely fantastic. Ann Marie   a fantastic host     incredibly attentive   friendly.  st place in Dublin for cocktails in  autiful surroundings
2489,QtoL_hnOEZiPsfp3RgDrpw,Colleen D.,30/12/2018,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"We were given a tip from a local   check th  place out     didn't d appoint! My friend   I love speakeasies     so glad we were able   come here.   setting   intimate   eclectic.   cocktail l t   extensive,  's a book of cocktails through   ages.   was qu e fascinating   see   evolution of cocktails. We tried a few different ones   were really impressed.

We weren't sure if we were at   right location.    ok a few minutes     greeted after ringing    ll, so   patient. We were taken up a flight of stairs that looked a l tle sketchy    hind   door at    p of   stairs   th  fantastic l tle spot.

We were lucky     seated quickly w hout a reservation, but I'd recommend reservations if   can."
2490,u79JLmKzua7wxGxs1Q3Qkg,Alyssa E.,20/2/2018,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"A lovely cocktail experience that I would recommend   anyone in search of a unique ambiance   perfectly crafted drinks. Located  hind an ambiguously marked black door on a quiet street in Temple Bar, th  vintage speakeasy inspired bar cons ts of three floors of c le l   auty. Reservations   highly recommended, especially for evenings   weekends. I made a reservation for Sunday at :, which was   only one available on that day.

We arrived  minutes early   were surpr ed   find   place relatively empty. We were seated on   bot m floor, which has a 's Chinese opium den vi  going on.  re   plenty of bar seating available, but   table service was really lovely. We spent a while perusing   menu, which   massive over  cocktails!   well organized l t included everything from old world classics   tiki drinks,   V.C.C. signature cocktails. All cocktails   reasonably priced at €.

I got   Zombie, which was a tasty blend of light   dark rums, pineapple, fresh passionfru ,   mint.   was good, but slightly  o sweet   lacked   dimension that a good Zombie should  . My boyfriend got   Jameson's Gate Schooner, which was much  tter. A silky smooth drink compr ed of Jameson Select Reserve, port wine, orange juice,   nutmeg,   was one of    st wh ky cocktails I   ever tried. I will defin ely come back   next time I am in Dublin."
2491,cT4UEbdHc46qlyC1TNdrgA,Liz S.,17/3/2018,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"Really qu e a cool speakeasy type spot in   heart of Temple Bar.   sure   check out   pictures here on Yelp so   know what   looks like from   outside  cause  re   no signs advert ing  .

Reservations   almost entirely required unless  're lucky enough   score   open slot by chance.

  drinks   pricey,   service  n't very good but     SO cool    re   so much h  ry provided around proper cocktails   time period favor es that     well worth a v  !"
2492,ljk1DxDWC-iP9nUBaE_2FQ,Paige J.,16/9/2017,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"Omg yes! Please respect that th    a very trad ional speakeasy that's super rich in h  ry.   menu even includes   h  ry of alcohol   prohib ion in   US in   's.  y pay attention   all   details, from ingredients, ambiance, dress code   decor. Th  was my favor e s p in Dublin, h s down.

  menu   super organized (right up my alley)   helps   select a drink from a pre sorted l t based on what   like in a liquor drink. I can't even remem r what we had we tried   tal    y were all amazing in so many different ways. Don't worry about what o rs  , tell   wa ress what   like,   she will pick   perfect drink for  ! I loved her for that.   bartender takes h  job so seriously I saw him perfectly measuring everything. At one point I saw him accidentally add something so he dumped   drink   started over talk about caring about qual y.

I love that  y don't   signage out front so  y only   people who want   go  re,   seek   out. Eliminates r om v  ors that don't respect or appreciate  . If  re was a place like th  in my  wn I would defin ely go all   time.

Didn't try   food, but I guarantee I will next time in in Dublin looked amazing  o."
2493,Bkw5BQNUhTDQpI-Gikzbyw,Cortney K.,19/10/2017,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"I'm exc ed   say that we came across   Vintage Cocktail Club but didn't   a reservation,   we still got a spot hanging around    p floor bar.

  large original cocktail menu had so many drinks I wanted   try out but grab d   Dirt Wizard w h what   seemed     graham cracker rim.  st drink ever!!! I w h I had taken a picture of   menu  cause  re were so many   pick.

Th  place   amazing   sadly we found     last night of our Dublin stay. As we left    p floor, we truly found o r floors w h where   can   food. We s pped by   k chen floor   check out how  autiful th  place was PLUS see  ir lovely dinner d hes. We were d appointed   not   try out  ir dinner.

Make a reservation!!  Was such a pleasure, I w h we could return again asap."
2494,U37XuMh4TAIug3S1KSr2jQ,Olga S.,18/4/2019,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"Incredible experience!   ambiance   really cozy     decor   very on  me (prohib ion).   cocktails   very tasty   very aes tically pleasing. My favor e by far     off menu Dirty Wizard, which   flavorful w hout  ing overly sweet   has a great egg foam    p   off. Make sure   make a reservation  cause   won't   let in o rw e."
2495,Dmse0kTYwIa_NKA5IDaQyw,Jan B.,9/2/2020,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"Exceptional speakeasy in  wn, perfect place   hide from  ur ts at Templebar close by.   feel  ing placed in ano r world at ano r time. Even   service resembles what  'd   expected in   s. Great selection of creative cocktails yet all classics available on request. I personally like   hidden roof p terrace on a midsummers night. Thu/Fri/Sat   defin ely need a reservation if  're showing up  fore ."
2496,E_di0L_RzA7Fqf-xIiLJZg,Preeti C.,9/11/2018,gVVBwMK1bd53VvT51XtPVQ,Vintage Cocktail Club V.C.C,"Leave     me   my friends   find a speakeasy in Dublin!  We   very New Yorky   love l tle hidden gems like th  lovely spot.      not pretentious (which   oppos e of NYC speakeasy scene) so we liked   even more!    has a verrrrry chill vi  inside     hostess seats   almost immediately as long as  re   room.  No fussing whatsoever (how refreshing!).

Tip:  follow   address   an unmarked door   ring   door  ll. Give   a few minutes     hostess will come down   greet  .    looks sketch but    n't. Recommend arriving  fore  ."
